date,product_id,stock_on_hand
2024-02-04,PRD1009,922
2024-02-04,PRD1010,7279
2024-02-04,PRD1011,515
2024-02-04,PRD1012,4743
2024-02-04,PRD1013,8318
2024-02-04,PRD1014,8197
2024-02-04,PRD1015,4365
2024-02-04,PRD1016,3504
2024-02-04,PRD1017,9295
2024-02-04,PRD1018,8499
2024-02-04,PRD1019,2502
2024-02-04,PRD1020,1868
2024-02-04,PRD1021,5979
2024-02-04,PRD1022,6118
2024-02-04,PRD1023,9755
2024-02-04,PRD1024,1354
2024-02-04,PRD1025,4830
2024-02-04,PRD1026,177
2024-02-04,PRD1027,9253
2024-02-04,PRD1028,916
2024-02-04,PRD1029,4901
2024-02-04,PRD1030,6137
2024-02-04,PRD1031,9153
2024-02-04,PRD1032,9207
2024-02-04,PRD1033,7930
2024-02-04,PRD1034,734
2024-02-04,PRD1035,778
2024-02-04,PRD1036,6333
2024-02-04,PRD1037,3006
2024-02-04,PRD1038,7626
2024-02-04,PRD1039,4282
2024-02-04,PRD1040,6089
2024-02-04,PRD1041,328
2024-02-04,PRD1042,4014
2024-02-04,PRD1043,3450
2024-02-04,PRD1044,6968
2024-02-04,PRD1045,3917
2024-02-04,PRD1046,9362
2024-02-04,PRD1047,2120
2024-02-04,PRD1048,1274
2024-02-04,PRD1049,6150
2024-02-11,PRD1000,193
2024-02-11,PRD1001,4084
2024-02-11,PRD1002,860
2024-02-11,PRD1003,7727
2024-02-11,PRD1004,4244
2024-02-11,PRD1005,3616
2024-02-11,PRD1006,5042
2024-02-11,PRD1007,4701
2024-02-11,PRD1008,3325
2024-02-11,PRD1009,7765
2024-02-11,PRD1010,9359
2024-02-11,PRD1011,836
2024-02-11,PRD1012,5212
2024-02-11,PRD1013,1020
2024-02-11,PRD1014,7576
2024-02-11,PRD1015,233
2024-02-11,PRD1016,4534
2024-02-11,PRD1017,178
2024-02-11,PRD1018,4269
2024-02-11,PRD1019,9692
2024-02-11,PRD1020,6924
2024-02-11,PRD1021,9142
2024-02-11,PRD1022,5833
2024-02-11,PRD1023,3473
2024-02-11,PRD1024,7940
2024-02-11,PRD1025,3920
2024-02-11,PRD1026,8515
2024-02-11,PRD1027,8401
2024-02-11,PRD1028,4015
2024-02-11,PRD1029,132
2024-02-11,PRD1030,3040
2024-02-11,PRD1031,319
2024-02-11,PRD1032,5664
2024-02-11,PRD1033,4902
2024-02-11,PRD1034,5464
2024-02-11,PRD1035,8509
2024-02-11,PRD1036,368
2024-02-11,PRD1037,7885
2024-02-11,PRD1038,617
2024-02-11,PRD1039,6200
2024-02-11,PRD1040,7454
2024-02-11,PRD1041,5759
2024-02-11,PRD1042,9190
2024-02-11,PRD1043,8442
2024-02-11,PRD1044,1794
2024-02-11,PRD1045,8651
2024-02-11,PRD1046,2215
2024-02-11,PRD1047,232
2024-02-11,PRD1048,4605
2024-02-11,PRD1049,6340
2024-02-18,PRD1000,4785
2024-02-18,PRD1001,6978
2024-02-18,PRD1002,3487
2024-02-18,PRD1003,195
2024-02-18,PRD1004,9625
2024-02-18,PRD1005,7622
2024-02-18,PRD1006,6983
2024-02-18,PRD1007,845
2024-02-18,PRD1008,5471
2024-02-18,PRD1009,1995
2024-02-18,PRD1010,5132
2024-02-18,PRD1011,3995
2024-02-18,PRD1012,7216
2024-02-18,PRD1013,1931
2024-02-18,PRD1014,2429
2024-02-18,PRD1015,4756
2024-02-18,PRD1016,3043
2024-02-18,PRD1017,8971
2024-02-18,PRD1018,3669
2024-02-18,PRD1019,6457
2024-02-18,PRD1020,6374
2024-02-18,PRD1021,572
2024-02-18,PRD1022,2525
2024-02-18,PRD1023,1489
2024-02-18,PRD1024,5124
2024-02-18,PRD1025,5021
2024-02-18,PRD1026,675
2024-02-18,PRD1027,2234
2024-02-18,PRD1028,8251
2024-02-18,PRD1029,7041
2024-02-18,PRD1030,368
2024-02-18,PRD1031,8269
2024-02-18,PRD1032,915
2024-02-18,PRD1033,3503
2024-02-18,PRD1034,4561
2024-02-18,PRD1035,6990
2024-02-18,PRD1036,7806
2024-02-18,PRD1037,2745
2024-02-18,PRD1038,6504
2024-02-18,PRD1039,2036
2024-02-18,PRD1040,2299
2024-02-18,PRD1041,5290
2024-02-18,PRD1042,6066
2024-02-18,PRD1043,5164
2024-02-18,PRD1044,4038
2024-02-18,PRD1045,3461
2024-02-18,PRD1046,753
2024-02-18,PRD1047,2231
2024-02-18,PRD1048,1872
2024-02-18,PRD1049,5932
2024-02-25,PRD1000,3949
2024-02-25,PRD1001,5900
2024-02-25,PRD1002,6251
2024-02-25,PRD1003,9335
2024-02-25,PRD1004,1102
2024-02-25,PRD1005,8241
2024-02-25,PRD1006,8441
2024-02-25,PRD1007,1913
2024-02-25,PRD1008,7373
2024-02-25,PRD1009,547
2024-02-25,PRD1010,3860
2024-02-25,PRD1011,6294
2024-02-25,PRD1012,6404
2024-02-25,PRD1013,3388
2024-02-25,PRD1014,1133
2024-02-25,PRD1015,6472
2024-02-25,PRD1016,8478
2024-02-25,PRD1017,4007
2024-02-25,PRD1018,512
2024-02-25,PRD1019,8570
2024-02-25,PRD1020,930
2024-02-25,PRD1021,196
2024-02-25,PRD1022,6608
2024-02-25,PRD1023,9778
2024-02-25,PRD1024,7096
2024-02-25,PRD1025,207
2024-02-25,PRD1026,1950
2024-02-25,PRD1027,2795
2024-02-25,PRD1028,7475
2024-02-25,PRD1029,9526
2024-02-25,PRD1030,1428
2024-02-25,PRD1031,5776
2024-02-25,PRD1032,7664
2024-02-25,PRD1033,8245
2024-02-25,PRD1034,7488
2024-02-25,PRD1035,2448
2024-02-25,PRD1036,7119
2024-02-25,PRD1037,5559
2024-02-25,PRD1038,6384
2024-02-25,PRD1039,6093
2024-02-25,PRD1040,6722
2024-02-25,PRD1041,6455
2024-02-25,PRD1042,2545
2024-02-25,PRD1043,1710
2024-02-25,PRD1044,7012
2024-02-25,PRD1045,7824
2024-02-25,PRD1046,5063
2024-02-25,PRD1047,9254
2024-02-25,PRD1048,7014
2024-02-25,PRD1049,7616
2024-03-03,PRD1000,2419
2024-03-03,PRD1001,2716
2024-03-03,PRD1002,8449
2024-03-03,PRD1003,4403
2024-03-03,PRD1004,1011
2024-03-03,PRD1005,4253
2024-03-03,PRD1006,5517
2024-03-03,PRD1007,1503
2024-03-03,PRD1008,4305
2024-03-03,PRD1009,1776
2024-03-03,PRD1010,7214
2024-03-03,PRD1011,2060
2024-03-03,PRD1012,2273
2024-03-03,PRD1013,7226
2024-03-03,PRD1014,9177
2024-03-03,PRD1015,8190
2024-03-03,PRD1016,7289
2024-03-03,PRD1017,6505
2024-03-03,PRD1018,6873
2024-03-03,PRD1019,8721
2024-03-03,PRD1020,1456
2024-03-03,PRD1021,9783
2024-03-03,PRD1022,8034
2024-03-03,PRD1023,4142
2024-03-03,PRD1024,5876
2024-03-03,PRD1025,978
2024-03-03,PRD1026,2953
2024-03-03,PRD1027,3522
2024-03-03,PRD1028,8471
2024-03-03,PRD1029,9170
2024-03-03,PRD1030,666
2024-03-03,PRD1031,8308
2024-03-03,PRD1032,266
2024-03-03,PRD1033,662
2024-03-03,PRD1034,8348
2024-03-03,PRD1035,760
2024-03-03,PRD1036,5170
2024-03-03,PRD1037,8475
2024-03-03,PRD1038,5079
2024-03-03,PRD1039,3690
2024-03-03,PRD1040,279
2024-03-03,PRD1041,4769
2024-03-03,PRD1042,8572
2024-03-03,PRD1043,8345
2024-03-03,PRD1044,2745
2024-03-03,PRD1045,6684
2024-03-03,PRD1046,9642
2024-03-03,PRD1047,2075
2024-03-03,PRD1048,465
2024-03-03,PRD1049,551
2024-03-10,PRD1000,6281
2024-03-10,PRD1001,9335
2024-03-10,PRD1002,182
2024-03-10,PRD1003,5209
2024-03-10,PRD1004,450
2024-03-10,PRD1005,3071
2024-03-10,PRD1006,1419
2024-03-10,PRD1007,6889
2024-03-10,PRD1008,8789
2024-03-10,PRD1009,4823
2024-03-10,PRD1010,4688
2024-03-10,PRD1011,3455
2024-03-10,PRD1012,912
2024-03-10,PRD1013,1208
2024-03-10,PRD1014,1582
2024-03-10,PRD1015,7732
2024-03-10,PRD1016,2048
2024-03-10,PRD1017,5978
2024-03-10,PRD1018,717
2024-03-10,PRD1019,6507
2024-03-10,PRD1020,275
2024-03-10,PRD1021,3913
2024-03-10,PRD1022,2111
2024-03-10,PRD1023,2762
2024-03-10,PRD1024,8712
2024-03-10,PRD1025,6302
2024-03-10,PRD1026,5801
2024-03-10,PRD1027,2280
2024-03-10,PRD1028,2892
2024-03-10,PRD1029,4620
2024-03-10,PRD1030,7597
2024-03-10,PRD1031,9433
2024-03-10,PRD1032,8299
2024-03-10,PRD1033,7731
2024-03-10,PRD1034,1815
2024-03-10,PRD1035,1346
2024-03-10,PRD1036,1408
2024-03-10,PRD1037,2030
2024-03-10,PRD1038,4257
2024-03-10,PRD1039,9383
2024-03-10,PRD1040,1583
2024-03-10,PRD1041,3801
2024-03-10,PRD1042,415
2024-03-10,PRD1043,9554
2024-03-10,PRD1044,8367
2024-03-10,PRD1045,4657
2024-03-10,PRD1046,4798
2024-03-10,PRD1047,3490
2024-03-10,PRD1048,8260
2024-03-10,PRD1049,4969
2024-03-17,PRD1000,1695
2024-03-17,PRD1001,3274
2024-03-17,PRD1002,4516
2024-03-17,PRD1003,5897
2024-03-17,PRD1004,9672
2024-03-17,PRD1005,2642
2024-03-17,PRD1006,1738
2024-03-17,PRD1007,8420
2024-03-17,PRD1008,3751
2024-03-17,PRD1009,3854
2024-03-17,PRD1010,6125
2024-03-17,PRD1011,7634
2024-03-17,PRD1012,5656
2024-03-17,PRD1013,4469
2024-03-17,PRD1014,6807
2024-03-17,PRD1015,5872
2024-03-17,PRD1016,6869
2024-03-17,PRD1017,1404
2024-03-17,PRD1018,3697
2024-03-17,PRD1019,4698
2024-03-17,PRD1020,8364
2024-03-17,PRD1021,6782
2024-03-17,PRD1022,458
2024-03-17,PRD1023,8802
2024-03-17,PRD1024,1535
2024-03-17,PRD1025,9541
2024-03-17,PRD1026,7089
2024-03-17,PRD1027,9140
2024-03-17,PRD1028,2950
2024-03-17,PRD1029,7931
2024-03-17,PRD1030,3429
2024-03-17,PRD1031,4904
2024-03-17,PRD1032,4252
2024-03-17,PRD1033,5779
2024-03-17,PRD1034,2247
2024-03-17,PRD1035,1780
2024-03-17,PRD1036,7427
2024-03-17,PRD1037,3423
2024-03-17,PRD1038,3496
2024-03-17,PRD1039,7118
2024-03-17,PRD1040,2395
2024-03-17,PRD1041,247
2024-03-17,PRD1042,5943
2024-03-17,PRD1043,8018
2024-03-17,PRD1044,9744
2024-03-17,PRD1045,8727
2024-03-17,PRD1046,2414
2024-03-17,PRD1047,7190
2024-03-17,PRD1048,4739
2024-03-17,PRD1049,5042
2024-03-24,PRD1000,3671
2024-03-24,PRD1001,4521
2024-03-24,PRD1002,8801
2024-03-24,PRD1003,2687
2024-03-24,PRD1004,4476
2024-03-24,PRD1005,9533
2024-03-24,PRD1006,8432
2024-03-24,PRD1007,9510
2024-03-24,PRD1008,2648
2024-03-24,PRD1009,506
2024-03-24,PRD1010,8819
2024-03-24,PRD1011,7037
2024-03-24,PRD1012,3011
2024-03-24,PRD1013,6591
2024-03-24,PRD1014,1039
2024-03-24,PRD1015,2190
2024-03-24,PRD1016,9618
2024-03-24,PRD1017,4204
2024-03-24,PRD1018,1469
2024-03-24,PRD1019,485
2024-03-24,PRD1020,8691
2024-03-24,PRD1021,1865
2024-03-24,PRD1022,6469
2024-03-24,PRD1023,9873
2024-03-24,PRD1024,3179
2024-03-24,PRD1025,7100
2024-03-24,PRD1026,6756
2024-03-24,PRD1027,6096
2024-03-24,PRD1028,1847
2024-03-24,PRD1029,2593
2024-03-24,PRD1030,619
2024-03-24,PRD1031,313
2024-03-24,PRD1032,7903
2024-03-24,PRD1033,2475
2024-03-24,PRD1034,8794
2024-03-24,PRD1035,4877
2024-03-24,PRD1036,2593
2024-03-24,PRD1037,6086
2024-03-24,PRD1038,3497
2024-03-24,PRD1039,4129
2024-03-24,PRD1040,4447
2024-03-24,PRD1041,9593
2024-03-24,PRD1042,6027
2024-03-24,PRD1043,9628
2024-03-24,PRD1044,7637
2024-03-24,PRD1045,4961
2024-03-24,PRD1046,4001
2024-03-24,PRD1047,5732
2024-03-24,PRD1048,4101
2024-03-24,PRD1049,5897
2024-03-31,PRD1000,7872
2024-03-31,PRD1001,3819
2024-03-31,PRD1002,511
2024-03-31,PRD1003,3477
2024-03-31,PRD1004,6434
2024-03-31,PRD1005,1693
2024-03-31,PRD1006,4932
2024-03-31,PRD1007,6093
2024-03-31,PRD1008,7340
2024-03-31,PRD1009,8033
2024-03-31,PRD1010,3792
2024-03-31,PRD1011,8316
2024-03-31,PRD1012,8271
2024-03-31,PRD1013,2092
2024-03-31,PRD1014,8140
2024-03-31,PRD1015,5690
2024-03-31,PRD1016,6337
2024-03-31,PRD1017,4276
2024-03-31,PRD1018,3940
2024-03-31,PRD1019,4087
2024-03-31,PRD1020,9325
2024-03-31,PRD1021,4185
2024-03-31,PRD1022,4120
2024-03-31,PRD1023,8793
2024-03-31,PRD1024,6716
2024-03-31,PRD1025,1400
2024-03-31,PRD1026,9607
2024-03-31,PRD1027,7895
2024-03-31,PRD1028,3094
2024-03-31,PRD1029,6154
2024-03-31,PRD1030,8646
2024-03-31,PRD1031,8052
2024-03-31,PRD1032,9996
2024-03-31,PRD1033,8484
2024-03-31,PRD1034,930
2024-03-31,PRD1035,3519
2024-03-31,PRD1036,4118
2024-03-31,PRD1037,7481
2024-03-31,PRD1038,6709
2024-03-31,PRD1039,1740
2024-03-31,PRD1040,2381
2024-03-31,PRD1041,2326
2024-03-31,PRD1042,4390
2024-03-31,PRD1043,7117
2024-03-31,PRD1044,9716
2024-03-31,PRD1045,8452
2024-03-31,PRD1046,3217
2024-03-31,PRD1047,4069
2024-03-31,PRD1048,9163
2024-03-31,PRD1049,2591
2024-04-07,PRD1000,6829
2024-04-07,PRD1001,5902
2024-04-07,PRD1002,5514
2024-04-07,PRD1003,4090
2024-04-07,PRD1004,4448
2024-04-07,PRD1005,1931
2024-04-07,PRD1006,1583
2024-04-07,PRD1007,430
2024-04-07,PRD1008,5050
2024-04-07,PRD1009,8731
2024-04-07,PRD1010,2129
2024-04-07,PRD1011,8624
2024-04-07,PRD1012,9916
2024-04-07,PRD1013,4061
2024-04-07,PRD1014,6442
2024-04-07,PRD1015,6690
2024-04-07,PRD1016,100
2024-04-07,PRD1017,8184
2024-04-07,PRD1018,9682
2024-04-07,PRD1019,7970
2024-04-07,PRD1020,5843
2024-04-07,PRD1021,4367
2024-04-07,PRD1022,1379
2024-04-07,PRD1023,5793
2024-04-07,PRD1024,7804
2024-04-07,PRD1025,5762
2024-04-07,PRD1026,6843
2024-04-07,PRD1027,8466
2024-04-07,PRD1028,1695
2024-04-07,PRD1029,8538
2024-04-07,PRD1030,8861
2024-04-07,PRD1031,5905
2024-04-07,PRD1032,4002
2024-04-07,PRD1033,8073
2024-04-07,PRD1034,6797
2024-04-07,PRD1035,154
2024-04-07,PRD1036,1402
2024-04-07,PRD1037,6074
2024-04-07,PRD1038,821
2024-04-07,PRD1039,6587
2024-04-07,PRD1040,1447
2024-04-07,PRD1041,9960
2024-04-07,PRD1042,7163
2024-04-07,PRD1043,591
2024-04-07,PRD1044,9505
2024-04-07,PRD1045,9894
2024-04-07,PRD1046,8417
2024-04-07,PRD1047,7451
2024-04-07,PRD1048,4077
2024-04-07,PRD1049,9890
2024-04-14,PRD1000,4674
2024-04-14,PRD1001,622
2024-04-14,PRD1002,3191
2024-04-14,PRD1003,1232
2024-04-14,PRD1004,191
2024-04-14,PRD1005,5272
2024-04-14,PRD1006,3782
2024-04-14,PRD1007,6922
2024-04-14,PRD1008,315
2024-04-14,PRD1009,7441
2024-04-14,PRD1010,1490
2024-04-14,PRD1011,3795
2024-04-14,PRD1012,5240
2024-04-14,PRD1013,7350
2024-04-14,PRD1014,5781
2024-04-14,PRD1015,8514
2024-04-14,PRD1016,4700
2024-04-14,PRD1017,1643
2024-04-14,PRD1018,6460
2024-04-14,PRD1019,3430
2024-04-14,PRD1020,5206
2024-04-14,PRD1021,8520
2024-04-14,PRD1022,3033
2024-04-14,PRD1023,1046
2024-04-14,PRD1024,104
2024-04-14,PRD1025,7847
2024-04-14,PRD1026,6679
2024-04-14,PRD1027,7711
2024-04-14,PRD1028,7096
2024-04-14,PRD1029,3814
2024-04-14,PRD1030,7016
2024-04-14,PRD1031,9198
2024-04-14,PRD1032,5951
2024-04-14,PRD1033,5374
2024-04-14,PRD1034,3744
2024-04-14,PRD1035,858
2024-04-14,PRD1036,4572
2024-04-14,PRD1037,5892
2024-04-14,PRD1038,2281
2024-04-14,PRD1039,8841
2024-04-14,PRD1040,4199
2024-04-14,PRD1041,7304
2024-04-14,PRD1042,3927
2024-04-14,PRD1043,5509
2024-04-14,PRD1044,2369
2024-04-14,PRD1045,8170
2024-04-14,PRD1046,7276
2024-04-14,PRD1047,5056
2024-04-14,PRD1048,3808
2024-04-14,PRD1049,9805
2024-04-21,PRD1000,1577
2024-04-21,PRD1001,5131
2024-04-21,PRD1002,6490
2024-04-21,PRD1003,4666
2024-04-21,PRD1004,343
2024-04-21,PRD1005,9541
2024-04-21,PRD1006,6469
2024-04-21,PRD1007,9130
2024-04-21,PRD1008,2274
2024-04-21,PRD1009,8695
2024-04-21,PRD1010,1659
2024-04-21,PRD1011,9138
2024-04-21,PRD1012,2336
2024-04-21,PRD1013,6783
2024-04-21,PRD1014,8388
2024-04-21,PRD1015,1958
2024-04-21,PRD1016,5012
2024-04-21,PRD1017,238
2024-04-21,PRD1018,7342
2024-04-21,PRD1019,2761
2024-04-21,PRD1020,5560
2024-04-21,PRD1021,7453
2024-04-21,PRD1022,8189
2024-04-21,PRD1023,4732
2024-04-21,PRD1024,9765
2024-04-21,PRD1025,2153
2024-04-21,PRD1026,8062
2024-04-21,PRD1027,2252
2024-04-21,PRD1028,1532
2024-04-21,PRD1029,4245
2024-04-21,PRD1030,279
2024-04-21,PRD1031,8843
2024-04-21,PRD1032,3937
2024-04-21,PRD1033,9973
2024-04-21,PRD1034,8581
2024-04-21,PRD1035,9207
2024-04-21,PRD1036,7255
2024-04-21,PRD1037,4958
2024-04-21,PRD1038,8579
2024-04-21,PRD1039,9382
2024-04-21,PRD1040,6814
2024-04-21,PRD1041,4656
2024-04-21,PRD1042,7488
2024-04-21,PRD1043,2517
2024-04-21,PRD1044,1418
2024-04-21,PRD1045,9132
2024-04-21,PRD1046,4702
2024-04-21,PRD1047,4345
2024-04-21,PRD1048,7857
2024-04-21,PRD1049,2365
2024-04-28,PRD1000,4174
2024-04-28,PRD1001,2138
2024-04-28,PRD1002,7861
2024-04-28,PRD1003,5777
2024-04-28,PRD1004,3817
2024-04-28,PRD1005,9562
2024-04-28,PRD1006,4629
2024-04-28,PRD1007,4526
2024-04-28,PRD1008,1841
2024-04-28,PRD1009,3637
2024-04-28,PRD1010,4100
2024-04-28,PRD1011,5880
2024-04-28,PRD1012,5909
2024-04-28,PRD1013,7310
2024-04-28,PRD1014,3727
2024-04-28,PRD1015,7864
2024-04-28,PRD1016,4011
2024-04-28,PRD1017,3784
2024-04-28,PRD1018,3851
2024-04-28,PRD1019,9099
2024-04-28,PRD1020,6627
2024-04-28,PRD1021,5838
2024-04-28,PRD1022,1893
2024-04-28,PRD1023,3265
2024-04-28,PRD1024,9068
2024-04-28,PRD1025,4689
2024-04-28,PRD1026,3389
2024-04-28,PRD1027,8459
2024-04-28,PRD1028,7375
2024-04-28,PRD1029,3067
2024-04-28,PRD1030,9647
2024-04-28,PRD1031,7521
2024-04-28,PRD1032,5293
2024-04-28,PRD1033,5665
2024-04-28,PRD1034,8675
2024-04-28,PRD1035,4041
2024-04-28,PRD1036,5330
2024-04-28,PRD1037,423
2024-04-28,PRD1038,3782
2024-04-28,PRD1039,7552
2024-04-28,PRD1040,9619
2024-04-28,PRD1041,9466
2024-04-28,PRD1042,416
2024-04-28,PRD1043,9723
2024-04-28,PRD1044,3540
2024-04-28,PRD1045,2756
2024-04-28,PRD1046,7648
2024-04-28,PRD1047,6899
2024-04-28,PRD1048,5502
2024-04-28,PRD1049,980
2024-05-05,PRD1000,5603
2024-05-05,PRD1001,2641
2024-05-05,PRD1002,6754
2024-05-05,PRD1003,3280
2024-05-05,PRD1004,1590
2024-05-05,PRD1005,1305
2024-05-05,PRD1006,5485
2024-05-05,PRD1007,7029
2024-05-05,PRD1008,6581
2024-05-05,PRD1009,3139
2024-05-05,PRD1010,6244
2024-05-05,PRD1011,8029
2024-05-05,PRD1012,5180
2024-05-05,PRD1013,1411
2024-05-05,PRD1014,4801
2024-05-05,PRD1015,4963
2024-05-05,PRD1016,1897
2024-05-05,PRD1017,2985
2024-05-05,PRD1018,1428
2024-05-05,PRD1019,648
2024-05-05,PRD1020,4595
2024-05-05,PRD1021,8811
2024-05-05,PRD1022,908
2024-05-05,PRD1023,2660
2024-05-05,PRD1024,1974
2024-05-05,PRD1025,502
2024-05-05,PRD1026,3764
2024-05-05,PRD1027,7074
2024-05-05,PRD1028,5060
2024-05-05,PRD1029,6746
2024-05-05,PRD1030,9142
2024-05-05,PRD1031,258
2024-05-05,PRD1032,7205
2024-05-05,PRD1033,8547
2024-05-05,PRD1034,8888
2024-05-05,PRD1035,5003
2024-05-05,PRD1036,8940
2024-05-05,PRD1037,6239
2024-05-05,PRD1038,3896
2024-05-05,PRD1039,6185
2024-05-05,PRD1040,4935
2024-05-05,PRD1041,8365
2024-05-05,PRD1042,4038
2024-05-05,PRD1043,2332
2024-05-05,PRD1044,8902
2024-05-05,PRD1045,1880
2024-05-05,PRD1046,3462
2024-05-05,PRD1047,2842
2024-05-05,PRD1048,4701
2024-05-05,PRD1049,2561
2024-05-12,PRD1000,860
2024-05-12,PRD1001,3888
2024-05-12,PRD1002,6485
2024-05-12,PRD1003,3648
2024-05-12,PRD1004,3134
2024-05-12,PRD1005,7659
2024-05-12,PRD1006,439
2024-05-12,PRD1007,8731
2024-05-12,PRD1008,9439
2024-05-12,PRD1009,4227
2024-05-12,PRD1010,2296
2024-05-12,PRD1011,6719
2024-05-12,PRD1012,8845
2024-05-12,PRD1013,5860
2024-05-12,PRD1014,2309
2024-05-12,PRD1015,532
2024-05-12,PRD1016,4536
2024-05-12,PRD1017,2134
2024-05-12,PRD1018,2251
2024-05-12,PRD1019,5876
2024-05-12,PRD1020,934
2024-05-12,PRD1021,3129
2024-05-12,PRD1022,5805
2024-05-12,PRD1023,6134
2024-05-12,PRD1024,6537
2024-05-12,PRD1025,5280
2024-05-12,PRD1026,9317
2024-05-12,PRD1027,8405
2024-05-12,PRD1028,3601
2024-05-12,PRD1029,6775
2024-05-12,PRD1030,9679
2024-05-12,PRD1031,6410
2024-05-12,PRD1032,9793
2024-05-12,PRD1033,2548
2024-05-12,PRD1034,394
2024-05-12,PRD1035,2161
2024-05-12,PRD1036,9648
2024-05-12,PRD1037,6903
2024-05-12,PRD1038,8784
2024-05-12,PRD1039,4607
2024-05-12,PRD1040,1038
2024-05-12,PRD1041,1142
2024-05-12,PRD1042,9947
2024-05-12,PRD1043,888
2024-05-12,PRD1044,6412
2024-05-12,PRD1045,1062
2024-05-12,PRD1046,3270
2024-05-12,PRD1047,4509
2024-05-12,PRD1048,5969
2024-05-12,PRD1049,1991
2024-05-19,PRD1000,6174
2024-05-19,PRD1001,328
2024-05-19,PRD1002,1443
2024-05-19,PRD1003,3133
2024-05-19,PRD1004,9158
2024-05-19,PRD1005,2705
2024-05-19,PRD1006,1429
2024-05-19,PRD1007,4408
2024-05-19,PRD1008,6367
2024-05-19,PRD1009,5856
2024-05-19,PRD1010,2626
2024-05-19,PRD1011,9331
2024-05-19,PRD1012,5473
2024-05-19,PRD1013,7735
2024-05-19,PRD1014,5125
2024-05-19,PRD1015,8902
2024-05-19,PRD1016,2622
2024-05-19,PRD1017,8182
2024-05-19,PRD1018,156
2024-05-19,PRD1019,8317
2024-05-19,PRD1020,331
2024-05-19,PRD1021,9655
2024-05-19,PRD1022,6045
2024-05-19,PRD1023,3740
2024-05-19,PRD1024,8005
2024-05-19,PRD1025,4337
2024-05-19,PRD1026,5248
2024-05-19,PRD1027,8783
2024-05-19,PRD1028,4331
2024-05-19,PRD1029,7631
2024-05-19,PRD1030,2261
2024-05-19,PRD1031,6520
2024-05-19,PRD1032,7538
2024-05-19,PRD1033,9174
2024-05-19,PRD1034,203
2024-05-19,PRD1035,4639
2024-05-19,PRD1036,9059
2024-05-19,PRD1037,106
2024-05-19,PRD1038,2024
2024-05-19,PRD1039,420
2024-05-19,PRD1040,1343
2024-05-19,PRD1041,3268
2024-05-19,PRD1042,8482
2024-05-19,PRD1043,1211
2024-05-19,PRD1044,9230
2024-05-19,PRD1045,1634
2024-05-19,PRD1046,6895
2024-05-19,PRD1047,3530
2024-05-19,PRD1048,8943
2024-05-19,PRD1049,489
2024-05-26,PRD1000,9071
2024-05-26,PRD1001,2852
2024-05-26,PRD1002,416
2024-05-26,PRD1003,9033
2024-05-26,PRD1004,1929
2024-05-26,PRD1005,194
2024-05-26,PRD1006,9456
2024-05-26,PRD1007,5520
2024-05-26,PRD1008,7618
2024-05-26,PRD1009,5822
2024-05-26,PRD1010,7158
2024-05-26,PRD1011,9564
2024-05-26,PRD1012,7502
2024-05-26,PRD1013,9581
2024-05-26,PRD1014,5584
2024-05-26,PRD1015,6285
2024-05-26,PRD1016,6962
2024-05-26,PRD1017,1381
2024-05-26,PRD1018,9472
2024-05-26,PRD1019,7418
2024-05-26,PRD1020,3008
2024-05-26,PRD1021,8386
2024-05-26,PRD1022,4858
2024-05-26,PRD1023,9745
2024-05-26,PRD1024,565
2024-05-26,PRD1025,7756
2024-05-26,PRD1026,7253
2024-05-26,PRD1027,1631
2024-05-26,PRD1028,9867
2024-05-26,PRD1029,300
2024-05-26,PRD1030,3718
2024-05-26,PRD1031,2738
2024-05-26,PRD1032,4668
2024-05-26,PRD1033,6543
2024-05-26,PRD1034,6168
2024-05-26,PRD1035,4346
2024-05-26,PRD1036,7064
2024-05-26,PRD1037,2745
2024-05-26,PRD1038,402
2024-05-26,PRD1039,623
2024-05-26,PRD1040,5476
2024-05-26,PRD1041,1273
2024-05-26,PRD1042,4490
2024-05-26,PRD1043,221
2024-05-26,PRD1044,2238
2024-05-26,PRD1045,1083
2024-05-26,PRD1046,7669
2024-05-26,PRD1047,975
2024-05-26,PRD1048,4525
2024-05-26,PRD1049,4756
2024-06-02,PRD1000,7146
2024-06-02,PRD1001,7993
2024-06-02,PRD1002,7019
2024-06-02,PRD1003,3094
2024-06-02,PRD1004,3989
2024-06-02,PRD1005,1902
2024-06-02,PRD1006,7176
2024-06-02,PRD1007,6024
2024-06-02,PRD1008,1141
2024-06-02,PRD1009,6806
2024-06-02,PRD1010,3391
2024-06-02,PRD1011,971
2024-06-02,PRD1012,778
2024-06-02,PRD1013,6746
2024-06-02,PRD1014,574
2024-06-02,PRD1015,4702
2024-06-02,PRD1016,2331
2024-06-02,PRD1017,3256
2024-06-02,PRD1018,4650
2024-06-02,PRD1019,4069
2024-06-02,PRD1020,7696
2024-06-02,PRD1021,5610
2024-06-02,PRD1022,8397
2024-06-02,PRD1023,7368
2024-06-02,PRD1024,8490
2024-06-02,PRD1025,4648
2024-06-02,PRD1026,2303
2024-06-02,PRD1027,3141
2024-06-02,PRD1028,6886
2024-06-02,PRD1029,7454
2024-06-02,PRD1030,2670
2024-06-02,PRD1031,3637
2024-06-02,PRD1032,3671
2024-06-02,PRD1033,423
2024-06-02,PRD1034,4307
2024-06-02,PRD1035,2864
2024-06-02,PRD1036,4210
2024-06-02,PRD1037,8134
2024-06-02,PRD1038,3430
